	Aneurysm	Atherosclerosis	Cardiac Dysrhythmia	Cerebrovascular Disease	Deep Vein Thrombosis	General Hypertension	Non-Specific Cardiovascular Disease	Non-Specified Cardiac Ischemia	Pulmonary Heart Disease	Brain Damage	Epilepsy Related Disorders	Motor Neuron Disease	Parkinsons Disease	Spinal Chord Degeneration	Hepatobiliary Congenital Anomaly	Non-Specific Digestive Congenital Anomaly	Non-Specific Neurologic Congenital Anomaly	Pubertal Dysfunction	Diverticulosis Diverticulitis	Functional Digestive Disorder	Hirschsprungs Disease	IBS	Non-Specific Gastrointestinal Disorder	Pancreatic Disease	Growth Hormone Deficiency	Hyperaldosteronism	Type II Diabetes Mellitus	Unspecified Diabetes Mellitus	General Thrombocytopenia	Hereditary Hemoglobin Disease	Purpura Other Hemorrhagic Conditions	Spleen Disease	Biliary Tract Disease	Chronic Liver Disease	Non-Specific Liver Disease	Allergic Rhinitis	Asthma	Atopic Contact Dermatitis	Autoimmune Lymphoproliferative Syndrome	Behcets Syndrome	Common Variable Immunodeficiency	Crohns Disease	Eye Inflammation	Familial Mediterranean Fever	Gastritis Duodenitis	Graves Disease	IgA Immunodeficiency	Inflammatory Spondylopathies	Lupus Erythematosus	Multiple Sclerosis Other Demyelinating Disease	Myasthenia Gravis	Non-Specific Immune-Related Skin Disorder	Psoriasis Related Disorders	Reactive Arthritis	Rheumatoid Arthritis Related Conditions	Sjogrens Syndrome	Thyroiditis	Type I Diabetes Mellitus	Ulcerative Colitis	Unspecified Hepatitis	Unspecified Immune Deficiency	Acute Bronchitis	Arthropod-Borne Diseases	Encephalitis	Escherichia Coli Infection	Gastrointestinal Infection	General Viral Infection	HIV	Influenza	Other Viral Hepatitis	Parasitic Infection	Poliomyelitis	Tuberculosis	Viral Hepatitis C	Acne	Alopecia	Non-Specific Soft Tissue Disorder	Radiation Sensitivity	Copper Metabolism Disorder	Gout Related Crystal Arthropathies	Malnutrition	Metabolic Syndrome X	Unspecified Hyperlipidemia	Abnormal Spine Curvature	General Spondylosis Spine Disorder	Osteoporosis	Benign Colon Neoplasm	Benign Uterine Neoplasm	Breast Cancer	Colorectal Cancer	Hepatobiliary Cancer	Lung Cancer	Lymphoid Leukemia	Melanoma	Pancreatic Cancer	Stomach Cancer	Thyroid Cancer	ADHD	Adjustment Disorder	Alzheimers Disease	Autism	Bipolar Disorder	Depression	Eating Disorder	Migraine	PTSD	Schizophrenia Related Psychosis	Sleep Disorder	Substance Abuse	Unspecified Childhood Psychoses	Neonatal Disease	Corneal Disorders	Glaucoma	Macular Degeneration	Gestational Pregnancy Related Disorder	Menopausal Disorder	Cystic Fibrosis	Non-Specific Pulmonary Disorder	Sleep Apnea	Chronic Kidney Disease	Nephrotic Syndrome	Non-Specific Nephropathy	Urinary Calculus
RPS	-0.163950166174391	0.00947421104922426	0.0643170861277587	-0.0294297702842669	0.00643924011958544	0.0236803536810976	-0.124192478869717	-0.150428921604512	0.0227254702211949	0.00587159025794774	0.000629727428502191	0.0146528369688059	0.014631814045148	-0.0286584617558021	0.0332816664881214	-0.0306100311793868	0.0550523708809239	0.00579923572442231	0.356388795420988	-0.118144551741207	-0.238639610012889	-0.108629030307723	-0.0087231004802009	-0.107450736855303	-0.109596510773401	-0.0110291221793682	-0.252986331340569	-0.11208548383516	-0.0992651665571467	-0.0826481525735084	-0.00794215289361418	0.00753028152219083	0.0154133548744836	-0.199734788915678	0.0351867567546576	0.0480470048913144	0.318275593452588	-0.167896236427858	0.131886078236892	-0.00676203754754811	0.11949632424711	-0.185527012463197	-0.114386277060591	0.647209130771897	-0.168339386311505	-0.11654705523276	0.115316972223202	-0.0119079477703144	-0.0438680502591901	0.0800756759571109	-0.0755104156099595	0.0625488322638938	0.0375273406744008	-0.0832823879187467	0.114761164733313	-0.225345896818188	0.000103734492268964	0.0411634838732587	-0.0198812678279371	-0.265626596860211	-0.12840363856423	-0.251801642086089	0.10395766418915	0.00235184981526754	-0.257867934289377	-0.067245151767078	-0.0102175144567761	-0.123305497395061	-0.803490958339559	0.0248235483671226	-0.0900935934689593	0.00453197232881877	-0.108273646047511	0.00876062553565909	-0.0583181173931776	-0.000849318619624485	0.114682821093551	0.00368771895096213	0.0551033709393329	-0.0266074378728882	0.0198776752439275	-0.187078345399924	-0.00501642751139309	-0.00151013069662211	0.261596760275675	0.463446581014625	-0.578109897066516	0.00532480527715237	0.0357449834024194	-0.0250563965983717	0.00838183346099601	-0.200738897996111	-0.0640746880100592	-0.020199019012284	-0.0836847887170742	0.0996704179824319	0.0380536035154816	0.00236190540633098	-0.0663687317039522	-0.0228347762696842	-0.120076528884447	-0.191913058836216	-0.0152891655274857	-0.102936544175807	0.0258387583074891	-0.0402248354017899	0.11110332560433	0.0299204826393969	0.0974258134712191	-0.0351377841008944	0.0138286723368052	-0.000809260761773682	-0.00523125346103585	0.157909388117485	0.0128351425562387	-0.0396237344722943	0.00660713208431422	-0.00651733880503685	-0.424560605178095	-0.0831455058799778	-0.578109897066516	-0.109054550571872	-0.0270988890549326
PCS	0.00924462153737986	0.324766256617869	0.0844015066023242	0.109796222771067	0.00586828430138295	0.125667543405004	0.0190723810572681	0.0731827727303083	0.0213401585050624	0.00181404192956305	-0.00137122215950274	0.127115720008871	0.0764139820715887	-0.00639301973831758	-0.0393621120529131	-0.00220437884048927	0.029179606184575	0.00158723118753731	0.00172975879652036	0.040858689890392	0.511090095789811	-0.0221600393137782	-0.00361678069974787	-0.0505504297916131	-0.090422380143856	-0.125151741679547	0.0787506008624734	0.0188251522914034	-0.0604014287984385	-0.00518211490570369	0.117464032565966	0.00469687589729702	0.0962016788107079	-0.00369746445894393	0.0626980233840521	0.0462813644832553	0.185492508157312	-0.341389448081607	0.270475389327798	0.0504750892721449	0.320668039605005	0.0106688568138712	-0.00888894105268322	0.093028830514516	-0.314865731024318	-0.0737886280141447	0.00440504919539626	0.116864336283246	0.0162757079898268	0.0755902558447618	-0.05775347125308	-0.0751349833253307	0.0183682953087526	-0.582413849682006	0.100496962603832	-0.0298764503955159	-0.117051978599037	0.00237281208147176	0.0199494097357779	0.124203557433391	0.105124702885868	-0.230359941327732	0.178118583282554	0.00137773587518176	-0.129546185947516	-0.0136314428813155	0.113203116097511	-0.0086633851482001	-0.093028830514516	0.0163159072550136	0.0550537829943264	0.00120731304194242	-0.0293074254648643	0.0640167294762823	-0.34062497776837	0.555561874776713	-0.00521000977075392	0.00209097199372191	0.01062873435755	-0.00264419278871533	0.0342892743372776	0.205741290894611	-0.00130668698214566	-0.00226725294420749	0.227589758686227	0.214902341330546	-0.093028830514516	0.00235124648538762	0.00427499593724755	-0.0100549299275274	0.0490320805711356	-0.119350511842979	-0.0064040472554198	-0.818890506384976	-0.00108325155281262	0.0990240305959392	0.0170033415687705	0.00115015862615631	-0.00475947947190018	0.0805511255508601	-0.0176580085199282	0.0902373891550146	0.0125003872029352	0.227559321948047	0.043941614917094	0.401185396485243	0.0808643532616574	0.748868855267883	0.177462235659779	0.0331812912533275	-0.0047161430678812	0.23748975844716	-0.00139011114721222	0.0127180102371889	0.000739848975515049	0.0238937026857737	-0.000581585138200208	-0.0197818487676587	-0.351667060284907	0.0155588561674899	-0.093028830514516	0.0474285731003111	-0.0131025651064618
PPB	0.00924462153737986	0.324766256617869	0.0844015066023242	0.109796222771067	0.00586828430138295	0.125667543405004	0.0190723810572681	0.0731827727303083	0.0213401585050624	0.00181404192956305	-0.00137122215950274	0.127115720008871	0.0764139820715887	-0.00639301973831758	-0.0393621120529131	-0.00220437884048927	0.029179606184575	0.00158723118753731	0.00172975879652036	0.040858689890392	0.511090095789811	-0.0221600393137782	-0.00361678069974787	-0.0505504297916131	-0.090422380143856	-0.125151741679547	0.0787506008624734	0.0188251522914034	-0.0604014287984385	-0.00518211490570369	0.117464032565966	0.00469687589729702	0.0962016788107079	-0.00369746445894393	0.0626980233840521	0.0462813644832553	0.185492508157312	-0.341389448081607	0.270475389327798	0.0504750892721449	0.320668039605005	0.0106688568138712	-0.00888894105268322	0.093028830514516	-0.314865731024318	-0.0737886280141447	0.00440504919539626	0.116864336283246	0.0162757079898268	0.0755902558447618	-0.05775347125308	-0.0751349833253307	0.0183682953087526	-0.582413849682006	0.100496962603832	-0.0298764503955159	-0.117051978599037	0.00237281208147176	0.0199494097357779	0.124203557433391	0.105124702885868	-0.230359941327732	0.178118583282554	0.00137773587518176	-0.129546185947516	-0.0136314428813155	0.113203116097511	-0.0086633851482001	-0.093028830514516	0.0163159072550136	0.0550537829943264	0.00120731304194242	-0.0293074254648643	0.0640167294762823	-0.34062497776837	0.555561874776713	-0.00521000977075392	0.00209097199372191	0.01062873435755	-0.00264419278871533	0.0342892743372776	0.205741290894611	-0.00130668698214566	-0.00226725294420749	0.227589758686227	0.214902341330546	-0.093028830514516	0.00235124648538762	0.00427499593724755	-0.0100549299275274	0.0490320805711356	-0.119350511842979	-0.0064040472554198	-0.818890506384976	-0.00108325155281262	0.0990240305959392	0.0170033415687705	0.00115015862615631	-0.00475947947190018	0.0805511255508601	-0.0176580085199282	0.0902373891550146	0.0125003872029352	0.227559321948047	0.043941614917094	0.401185396485243	0.0808643532616574	0.748868855267883	0.177462235659779	0.0331812912533275	-0.0047161430678812	0.23748975844716	-0.00139011114721222	0.0127180102371889	0.000739848975515049	0.0238937026857737	-0.000581585138200208	-0.0197818487676587	-0.351667060284907	0.0155588561674899	-0.093028830514516	0.0474285731003111	-0.0131025651064618
XOS	0.078458073169034	0.307424734006652	0.201122382727741	0.539289585331707	0.0144251947324029	-0.0233456438073732	0.142811158300462	0.135664993756622	0.103886666773053	0.00524631454063694	-0.025638428283266	0.168395302725155	0.165330548307279	-0.0075793338395045	-0.135430912867171	-0.0219206342642837	0.108492836664167	0.00275265192498858	-0.00261435790819937	0.113376115888512	0.175995388078266	0.00328790839127246	-0.0119470767796223	-0.0128279592546951	-0.211364423951817	-0.159747307140657	0.346065844686111	0.101991147708737	-0.14433567850564	0.085139533344696	0.281153999220483	0.021271602866409	0.0676996302387152	0.0662544687053562	0.0256682348276141	0.0515572955380992	0.0980157423248065	-0.151375858099448	0.195904756135788	0.164459451465424	0.29007935592619	0.0799507598118292	0.0262466998931522	-0.0617522089233621	-0.515015052632065	-0.0467886128671337	-0.0672174514499303	0.144909719866944	0.0780277259968962	-0.116988693674857	-0.0371737074800928	-0.254592177327168	0.0210976620668825	-0.103048275814124	-0.0270453594316595	0.0700587406170823	-0.242792838572874	-0.0141677796428849	0.166322501629333	0.23579991355334	0.25491281335354	-0.411124637315052	0.333671643723751	0.00350367910731123	-0.226926545952043	-0.0499600862976705	0.137887581976644	-0.00439916475827775	0.142134634371239	-0.0212709403865126	-0.00810478679974464	0.00119396716602289	-0.0637843263201368	0.117870022025942	-0.0930340651964758	0.0841308851204515	-0.0975748519640576	0.0112453255374403	-0.0278879845742245	0.0366811442621152	0.153411801768564	0.218622703262137	-0.001219657535227	-0.00406155416282588	0.327970833646348	0.249282093385881	0.270381215737672	-0.00022916558677675	-0.00172808127176249	-0.0351960098589661	0.123672880459574	-0.173579808169182	0.0163380753775099	-0.00060324548021713	0.0171851667883002	0.207597936745023	0.0467729857152848	-0.0519143094540349	-0.0221462917574443	0.290867864380146	0.0556114628927365	0.0643358712895309	0.129919269351597	0.195926855293466	-0.0205797970900102	0.0985909926952801	-0.0343563890991885	0.221408196120899	0.346432323004635	0.117276046399258	-0.147663903371972	0.197988503047481	-0.00274481863254565	-0.0834081491126163	-0.102124816529278	0.0688886001794705	-0.141311118647579	-0.0496151182778133	-0.212989148898338	0.105794466258839	0.270381215737672	0.116960966627756	-0.0180828185807634
KGM	0.128225476710142	0.309684468525132	0.16402853013577	0.749208219246225	0.0165098827231851	0.0285478594119711	0.139354419211993	0.165878028432966	0.0761709376464416	0.0102762271830149	-0.0175960551072976	0.165637385454567	0.178019677830154	-0.0109151188541485	-0.0279360105387312	-0.0162743152665284	0.0478889867895133	0.00409547665807585	-0.00279521575507146	0.137637035112008	0.0352840061362627	0.0865746077341876	-0.0196954039572822	-0.00424544157286462	-0.15100034022696	-0.214616625609389	0.37071325949097	0.119274745455532	-0.207548783922386	0.0495981907518754	0.319499484699389	0.0494631105740787	0.154596883742236	0.140123181122082	0.0925468797375691	0.0375259230372854	0.0407789383030582	-0.166186766640291	0.181208993468249	0.148512478584247	0.294457498854128	0.0710101185222411	0.0154519501086454	-0.0233918073925079	-0.520098547077188	-0.0255725897721739	-0.0556007130323999	0.114545062770715	0.0625925087522462	0.0690788013079004	-0.0770388703720905	-0.319661057064061	0.0131727809727777	-0.124295144662437	0.0891380164992747	0.0507807516012209	-0.249926070884548	-0.0119610928431055	0.116202001006907	0.373491976961637	0.30971372022244	-0.29804575525912	0.531057970023237	0.00613716210984673	-0.196452739099077	0.00601822175989464	0.12833152895396	-0.0071732583510728	0.0682979825435311	0.0219555567268591	-0.00354552624330483	0.000420208592223878	-0.00440641800264571	0.147900133281244	-0.114551151488772	0.0270835443679133	-0.0614796450643829	0.0271838334172531	-0.0188148213100718	0.0150947099867404	0.260026297986117	0.244283079337491	-0.000801174775215174	-0.00348427891702055	0.257489680961183	0.293542265465045	0.136941263764208	-0.00241380826294539	0.003033910615454	-0.0251528919661207	0.151196764808204	-0.227032419060142	0.00746003546841536	0.00125967233124521	0.0291692871509708	0.214510890159336	0.0754346137814454	-0.0726964475473137	-0.0198044642623454	0.268560901176754	0.076831626686707	0.107787148828217	0.0677574184928072	0.165343913002615	0.0251936264020319	0.163258084245367	0.0797427418756458	0.0612861479386083	0.355927333584365	0.0957999671572032	-0.075066387024671	0.223681690389154	-0.00403305566682961	-0.0506201606120839	-0.00349378400985985	0.121095015980779	-0.0271407837862559	-0.0517444667710039	-0.195092788008106	0.121526708173899	0.136941263764208	0.0980446796086779	-0.033995627955522
Inulin	0.0322825033313355	0.0723989225262967	0.135239785630935	0.0322379478346886	0.00307770631385637	-0.0415472156739275	0.0310818950545186	-0.000408232751846592	0.115799527692234	0.000206961174208999	-0.0210886155041716	0.13743737336939	0.00237980141933147	0.0366386758029519	-0.19852189946192	-0.00166168806008301	0.206053992079629	9.95409082573107e-05	0.171876904142685	-0.135498209211231	0.0858948266576777	0.000168923014894219	-0.00646020451963555	0.047208147287642	-0.195082149320027	-0.0613867575319014	-0.0781185320721379	-0.01887943349558	-0.128972123767344	-0.162208251527468	0.121863224575302	-0.0690190176458033	-0.0760610179662304	-0.136526560844369	-0.034206744128349	0.139242904024978	0.211512651709107	-0.0295986323070027	0.235756637659109	0.11300758871541	0.0118539241559467	-0.0437126179540883	-0.000166715537977094	0.501402894840247	-0.0307202729251629	-0.29267924944354	0.00281872082638323	0.00529124297106134	-0.036572240089302	-0.0519569613557185	-0.025104506513744	0.0503452501157907	-0.0519715022351458	-0.0319250900286864	0.00517878927084633	-0.497626038163963	-0.105136430264866	0.00546800508599051	0.0366655635388647	-0.243567484974917	0.0695884412817445	-0.540819604761832	0.0157940581801893	0.0717617260907936	-0.3954936275715	-0.195673337456787	0.00140374033338985	-0.102501556839337	-0.317924561004895	-0.167967079046087	-0.022799663196054	0.0512050505354501	-0.183023643963992	0.00929318294737462	-0.112597200418888	0.145174140716134	0.0522779507357157	0.000630401541489538	0.0562271383063349	-0.0373809189647884	0.0453147129605475	0.270163868839365	0.118871383455111	0.213807520005417	0.461749456622544	0.269933589886501	-0.375623967601224	0.00109171325189271	-0.140446479778138	-0.0254914775909798	0.02505710773419	-0.0650447033069409	-0.0137184261555908	-0.0136296757523039	-0.0673957157193935	0.147579007551017	0.0842070423104432	0.0213891919436808	-0.0769665395860539	0.102620816662877	-0.119223509402783	0.0401738850607118	0.303338993736036	-0.124860710259871	-0.116499649604331	-0.0728617091511228	0.0133783578204941	0.0384112195088063	0.132776324573812	0.0611665770338612	-0.0507994761271813	0.119082416610017	0.0774221472231103	-0.0079088048339092	-0.0171245483697423	0.030980862165059	-0.104396610405413	-0.00647989604111933	-0.199140051621164	-0.0590358478650018	-0.243120093639405	-0.0367846999015113	-0.00118126848532952
LKFibre	0	0.705252605207066	0.272107771696033	0	0	-0.102600170778147	-0.226680826180331	0.30337077824278	0.149385522177178	0	-0.0723701965761391	0.0529090222452735	0.119530484949083	0	-0.29622583113884	0	0.40878884100822	0	0	-0.105634717300127	0.484124775592998	-0.21855054930808	0	-0.19195870140062	-0.493106937196563	-0.260463477144721	-0.149754278316431	0	0	0	0	0	0.134891017030489	-0.221631001160379	-0.0932553779853286	0.16437189647081	0.455980261367197	-0.279417938531367	0.292495971983238	0.13289035781884	0.818774434802707	-0.167282797836087	-0.0783214489827244	0	-0.532393485616368	-0.104503487891586	0	0.124674911596222	-0.041545723292542	0.0567990949007557	-0.087624942826111	0.581015445149017	0.072868722416866	-0.581350744606005	-0.000927169259352927	-0.239669501022202	-0.220390711577837	0.159846142071895	0.15371283832495	-0.226866637995626	0	-1	0	0	-0.817042272233333	-0.191616901645796	0.133933775793082	-0.0834315215786816	0	-0.0837276619967986	0.145515840197947	0	-0.34256529824296	0.103074293563736	-0.0790643669694838	0.567349869283886	-0.100192661896973	0	0	-0.0367473710835318	0	0.460909143414567	0	0	0.848546886498244	0.71868856967529	0	0	0	-0.11462907546539	0.0721047934609338	-0.411337391530819	0	-0.819075951346634	-0.0702829427218713	0.153462181992356	0	0.147620874354969	0	0.176807925733564	-0.188208928608375	0.302166447736385	0.0868972587247765	0.42809426697285	-0.244422301242144	0	0.156052450094148	0.759973610493232	0.373306952725761	0.128369830877745	-0.0820038372055814	0.463842650621885	0	0	-0.0241925320322604	0	-0.320255087293024	-0.103186262402382	-0.392764611839988	-0.125604972152419	0	-0.0967463353849418	0
JA	0.0854578741248973	0.190812741129978	0.112987219577009	-0.580996026591682	-0.00154341177284049	-0.0866432829150373	0.0558494748062674	0.0449121842433844	0.303344582439612	-0.174777892087774	0.0182811919916443	-0.109107271718136	-0.0587320218869795	-0.153893854993041	0.00135965955704805	-0.00195115914539437	0.380704689814989	-0.168667368423088	0.386500317318636	0.0718463929447733	-0.157726513885234	0.163007628501943	0.013392016701721	-0.0273819636502173	-0.147726262039387	-0.0245466631584555	0.00306906592125354	0.153565740889731	0.144296032046894	0.657828294488017	-0.196889694911348	0.224199707351771	0.104777036874875	0.113369129459146	0.0361720089728842	0.0462820749118891	0.0677902412490636	0.0701509701052903	0.013246279271674	-0.00315142990926388	0.00744469608784958	0.219660648692032	-0.00278388375978337	-0.133688161519316	-0.354007810419813	0.212606289509187	-0.0169327533524716	0.209315179328322	0.112942383387164	0.00921325217873533	0.000250238600148105	-0.0103659136305138	-0.0211436526801872	0.0156621299987471	-0.0839435344149017	-0.0377122971844821	0.061991242740653	-0.151801595297195	0.210423609168809	0.0098527777289482	0.188639548107611	-0.160076543088407	0.280215781186578	-0.203591060185408	-0.124695964218929	-0.061186644083096	0.0228093246585342	0.141122914263815	0.184938756174307	0.231646461002829	0.0495224786835274	-0.1304851499618	-0.0293357698353703	-0.0761687272576428	-0.00272916781520448	-0.104064939415155	-0.137507318563773	-0.000510031144754627	-0.284966632703198	-0.0220661860125374	0.0607189860732063	-0.372688561837665	0.24875250263837	0.0161139310432405	0.108969872490458	-0.145129541171314	0.349641234037105	-0.00122940200894668	0.799643366141689	0.0345876945759527	-0.0850413331318356	-0.0581141849111943	-0.381920142997931	-0.00265162847578392	-0.0200592130149533	0.0431716875943096	0.191162279907755	-0.148790663509019	-0.0448842555470513	0.209598051585909	-0.074100411563811	-0.10890896736112	0.125282981157739	0.105485237272158	-0.0616133372284727	-0.0310062001063856	-0.0255269398245076	0.20225621319538	0.105132704076756	-0.166255015957991	-0.147438050939577	-0.074566423128443	-0.156176781609412	0.30184558041613	0.0123387541847761	-0.256360456493507	-0.000696750866147842	0.0418841117693885	-0.0548577440763226	0.00955577908633439	0.349641234037105	0.0288485365735824	0.00915480558533129
CH	0.0854578741248973	0.190812741129978	0.112987219577009	-0.580996026591682	-0.00154341177284049	-0.0866432829150373	0.0558494748062674	0.0449121842433844	0.303344582439612	-0.174777892087774	0.0182811919916443	-0.109107271718136	-0.0587320218869795	-0.153893854993041	0.00135965955704805	-0.00195115914539437	0.380704689814989	-0.168667368423088	0.386500317318636	0.0718463929447733	-0.157726513885234	0.163007628501943	0.013392016701721	-0.0273819636502173	-0.147726262039387	-0.0245466631584555	0.00306906592125354	0.153565740889731	0.144296032046894	0.657828294488017	-0.196889694911348	0.224199707351771	0.104777036874875	0.113369129459146	0.0361720089728842	0.0462820749118891	0.0677902412490636	0.0701509701052903	0.013246279271674	-0.00315142990926388	0.00744469608784958	0.219660648692032	-0.00278388375978337	-0.133688161519316	-0.354007810419813	0.212606289509187	-0.0169327533524716	0.209315179328322	0.112942383387164	0.00921325217873533	0.000250238600148105	-0.0103659136305138	-0.0211436526801872	0.0156621299987471	-0.0839435344149017	-0.0377122971844821	0.061991242740653	-0.151801595297195	0.210423609168809	0.0098527777289482	0.188639548107611	-0.160076543088407	0.280215781186578	-0.203591060185408	-0.124695964218929	-0.061186644083096	0.0228093246585342	0.141122914263815	0.184938756174307	0.231646461002829	0.0495224786835274	-0.1304851499618	-0.0293357698353703	-0.0761687272576428	-0.00272916781520448	-0.104064939415155	-0.137507318563773	-0.000510031144754627	-0.284966632703198	-0.0220661860125374	0.0607189860732063	-0.372688561837665	0.24875250263837	0.0161139310432405	0.108969872490458	-0.145129541171314	0.349641234037105	-0.00122940200894668	0.799643366141689	0.0345876945759527	-0.0850413331318356	-0.0581141849111943	-0.381920142997931	-0.00265162847578392	-0.0200592130149533	0.0431716875943096	0.191162279907755	-0.148790663509019	-0.0448842555470513	0.209598051585909	-0.074100411563811	-0.10890896736112	0.125282981157739	0.105485237272158	-0.0616133372284727	-0.0310062001063856	-0.0255269398245076	0.20225621319538	0.105132704076756	-0.166255015957991	-0.147438050939577	-0.074566423128443	-0.156176781609412	0.30184558041613	0.0123387541847761	-0.256360456493507	-0.000696750866147842	0.0418841117693885	-0.0548577440763226	0.00955577908633439	0.349641234037105	0.0288485365735824	0.00915480558533129
PHGG	0.0912260492973666	0.172614781962741	0.18670044023731	0.242352528986989	0.407911420602217	-0.00128992574724926	0.067831306088632	0.077476220533897	0.146131918019572	0.0392327489946526	-0.0160496280961723	-0.0664532968666998	-0.0297433537864629	-0.277142747238352	0.278836502783093	-0.0132022276460444	-0.0402303222089387	0.00793909212984219	0.20915083359704	0.165127721338408	0.0677442036117416	0.179532296716877	0.00423178868070754	0.00601156020787961	-0.052036230721484	-0.0624144997400005	0.108982253598267	0.367143580172526	-0.0132652985120405	0.0865579250527707	-0.218729429905333	0.0953811228447177	0.354571650445334	0.126133223087532	0.344411455904669	-0.0734722790895821	0.106127830066484	-0.0403741077248081	0.113948334706942	-0.0180591227090932	0.0648248569758207	0.048608590425535	-0.106665898927473	0.0843459147278158	-0.169366522032104	0.0337718844900851	-0.00869230256242713	0.128985965527981	0.227233451811387	0.0129892131262252	-0.0024689487636514	-0.0353940120042651	0.0791770019986179	-0.0406827583741376	-0.0115860549973265	0.112350965162221	-0.0854075213620644	0.0533969918063393	0.125480575277218	0.166601303830649	0.180442523659895	-0.0566777640447453	0.398137611222585	0.0287335119954427	-0.0338217318503707	0.0185455036371131	0.145441738057048	0.133659298861035	-0.0711969567515403	0.228878047635015	0.0958565340127512	-0.104046580894879	0.00966118482975834	0.0348711169137277	-0.00809514215866933	0.0236808898734493	-0.0229537729607089	0.00507545006255634	0.190667127122358	-0.0620914565856735	0.217640484914586	0.00476511279311159	0.0618112235229872	0.0572708049998743	0.0524145384533738	-0.0462694266754041	-0.00705100229625745	0.0436933502212052	0.482646782340159	-0.0344755068958391	0.0935880987568632	-0.198489218520694	-0.214274965579785	-0.00370262373915284	0.0722242480426647	0.165120854611674	0.237834952748244	-0.0258549100867855	-0.0576106068596643	0.0113043014083796	-0.0219397715425701	-0.0665342932902848	-0.130916194338016	0.0106927574156531	0.00658598993531018	-0.0112748052867883	0.123480770422526	-0.141758385095776	0.275827191796782	-0.120853558806944	-0.0250864368125822	0.270070961691147	-0.215647644104169	0.22353184062753	0.168627617744953	-0.139310807273997	0.0991731939255022	0.048921318905373	-0.251372626670105	0.0333168169728451	-0.0688476532787832	-0.231863124612001	-0.120171300044197
VLCI	-0.137280693585622	0.353077492544196	0.193467342692489	-0.297138024029063	0.00278651262137955	0.0011864606643387	-0.0130335241021029	0.115251267219705	0.110121869812556	0.0637916417894678	0.170141384276239	0.0376840236925082	0.0946776374027361	0.0707465137658496	-0.0108513494941048	-0.00104673344811835	0.0887817569747885	-0.0150779268305046	0.257766713981105	0.000308560820542007	-0.0796269765537118	-0.00261930397511288	-0.0132456334426888	-0.0348042489556676	-0.247438762432835	-0.0579733894743231	-0.185378991797844	0.0476800436388351	0.00678151815676502	0.189117624038146	-0.0137781657526588	0.154462069193171	0.0733296211726747	0.157229299236349	0.0652135844289077	0.0745718591009963	0.0946221792646063	-0.10757337634443	0.0701505271074137	0.0408360124555451	0.126912643011096	-0.0227023032566368	-0.0538810859525747	0.0441740715118023	-0.31469452853215	-0.113266347348215	0.00209170594851322	0.0468923656663271	0.0651349344244953	0.243014296818423	-0.135335330263659	0.316783007540483	0.115443033919666	-0.45825629307912	-0.157537371886733	0.105606066527558	-0.0123741562084835	0.0214331679975195	0.0494426111011256	0.129087560497873	0.180849613978298	-0.0823709902865371	0.532592874906881	-0.0129225841725803	-0.0401770328658188	-0.0413886220549655	0.0660027804780806	-0.029068450077096	-0.0441740715118023	0.198302210119548	0.0184180306644851	-0.0499360451536862	0.141604388993762	0.0158534737618189	-0.0100527072268414	-0.0905740928104323	0.044708426077702	0.00216253328740358	0.0283246135420585	-0.051546520967966	0.174233427081416	-0.0419201636279453	0.0592320118512861	-0.0364184804972509	0.0703074238041889	0.0142801537896603	-0.0441740715118023	0.00111647249366614	0.461567054567848	0.104330971393171	-0.0373991775491812	-0.105218601232953	-0.451828764490759	-0.469871306311844	-0.0493268913839451	-0.0281043555849706	0.0670867919805629	-0.0640835199817224	0.0476430564063414	0.10589274383866	-0.0423501064054019	0.114178624946391	-0.00336124120316267	0.428984478715731	0.0388072471718376	0.0883632838808768	0.0671828993047435	0.126673007561377	0.191055610064088	0.0618936147026395	-0.00429749753748044	-0.00118886585886392	-0.132969521359944	0.415068535268223	0.0462708893704813	-0.176193242994591	0.00376223249685369	0.019231177207194	-0.0544322439150013	0.0914502024370146	-0.0441740715118023	0.13257057637528	-0.0397215049914789
